symbol,market_type,trigger_date,entry_date,entry_price,target_ath,exit_date,exit_price,reason,ret_pct,exit_value,hold_days
IKS,Small Cap,2026-03-23,2026-03-24,1305.0,2145.699951171875,2026-07-27,1829.0,DATA_END,40.15325670498085,140153.25670498086,125
CRISIL,Mid Cap,2026-03-24,2026-03-25,3962.199951171875,6653.10009765625,2026-07-27,4486.2998046875,DATA_END,13.227496339769917,113227.49633976992,124
CAPLIPOINT,Small Cap,2026-03-27,2026-03-30,1548.0,2600.14990234375,2026-06-30,2600.14990234375,ATH_TARGET,67.96833994468669,167968.33994468668,92
GODREJPROP,Mid Cap,2026-06-01,2026-06-02,1701.0,3381.39990234375,2026-07-27,2078.800048828125,DATA_END,22.210467303240744,122210.46730324074,55
HAVELLS,Mid Cap,2026-06-01,2026-06-02,1133.0,2082.39990234375,2026-07-27,1237.4000244140625,DATA_END,9.214477000358556,109214.47700035856,55
IDEA,Mid Cap,2026-06-01,2026-06-02,14.0,84.47916412353516,2026-07-27,13.0600004196167,DATA_END,-6.714282717023579,93285.71728297642,55
IGIL,Small Cap,2026-06-01,2026-06-02,362.6499938964844,620.4000244140625,2026-07-27,329.70001220703125,DATA_END,-9.085890595343137,90914.10940465686,55
MAPMYINDIA,Small Cap,2026-06-01,2026-06-02,840.4500122070312,2531.5,2026-07-27,1132.0999755859375,DATA_END,34.70164306536567,134701.64306536567,55
NAUKRI,Mid Cap,2026-06-01,2026-06-02,995.0,1805.0999755859375,2026-07-27,1194.300048828125,DATA_END,20.030155661118098,120030.15566111809,55
SIGNATURE,Small Cap,2026-06-01,2026-06-02,820.0,1612.9000244140625,2026-07-27,790.7999877929688,DATA_END,-3.5609770984184497,96439.02290158156,55
SUPREMEIND,Mid Cap,2026-06-01,2026-06-02,3484.0,6186.2998046875,2026-07-27,3338.199951171875,DATA_END,-4.184846407236654,95815.15359276335,55
TATATECH,Small Cap,2026-06-01,2026-06-02,711.0499877929688,1313.0,2026-07-27,713.2999877929688,DATA_END,0.3164334489314635,100316.43344893146,55
TCS,Large Cap,2026-06-01,2026-06-02,2320.0,4553.75,2026-07-27,2295.60009765625,DATA_END,-1.0517199286099177,98948.28007139008,55
ITCHOTELS,Mid Cap,2026-06-02,2026-06-03,152.5,254.75,2026-07-27,165.42999267578125,DATA_END,8.478683721823765,108478.68372182376,54
INFY,Large Cap,2026-06-05,2026-06-08,1177.5,1999.699951171875,2026-07-27,1079.199951171875,DATA_END,-8.34819947584926,91651.80052415075,49
SOBHA,Small Cap,2026-06-08,2026-06-09,1293.199951171875,2181.14990234375,2026-07-27,1361.199951171875,DATA_END,5.25827424741081,105258.27424741082,48
ICICIPRULI,Mid Cap,2026-06-10,2026-06-11,465.3999938964844,791.0499877929688,2026-07-27,509.79998779296875,DATA_END,9.540179303560524,109540.17930356054,46
LEMONTREE,Small Cap,2026-06-11,2026-06-12,104.29000091552734,177.92999267578125,2026-07-27,111.81999969482422,DATA_END,7.220249988679184,107220.24998867918,45
ASTRAL,Mid Cap,2026-06-29,2026-06-30,1381.5999755859375,2417.75,2026-07-27,1465.800048828125,DATA_END,6.094388732634282,106094.3887326343,27
NSLNISP,Small Cap,2026-07-22,2026-07-23,42.2400016784668,70.9000015258789,2026-07-27,42.150001525878906,DATA_END,-0.2130685345918648,99786.93146540812,4
